2020-04-28 20:47:58,016 - __main__ - INFO - Argument '--device' supplied, device in scope 'usdal1-03pac01-mgt.ip.mrshmc.com'
2020-04-28 20:47:58,017 - __main__ - INFO - Argument '--filename' supplied, configuration contained in '../pangenerator/output/mel-brow-port.csv'
2020-04-28 20:47:58,017 - __main__ - INFO - Argument '--no-locks' supplied, no commit or configuration locks will be taken.
2020-04-28 20:47:58,018 - __main__ - INFO - Argument '--test' supplied, TEST mode - will not perform updates via API.
2020-04-28 20:47:58,018 - __main__ - INFO - Argument '--verbose' supplied, logging will be printed to console.
2020-04-28 20:48:03,993 - __main__ - INFO - Device System Info: SystemInfo(version='9.0.4', platform='M-500', serial='007307001217')
2020-04-28 20:48:03,994 - __main__ - INFO - Filename '../pangenerator/output/mel-brow-port.csv' provided. Parsing...
2020-04-28 20:48:04,001 - __main__ - INFO - dbedit: Ignoring commented line '#vendor,objtype,op_action,location,name,subtype,members,ip,netmask,cidr,description,color,protocol,source_port,destination_port,nexthop,tag,value,interface,enable_user_identification,metric,mgmt_profile,zone,rule_action,application,category,data_filtering,destination,disable_server_response_inspection,disabled,file_blocking,fromzone,group,hip_profiles,icmp_unreachable,log_end,log_setting,log_start,negate_destination,negate_source,negate_target,schedule,service,source,source_user,spyware,target,tozone ,url_filtering,virus,vulnerability,wildfire_analysis,destination_dynamic_translated_address,destination_dynamic_translated_distribution,destination_dynamic_translated_port,destination_translated_address,destination_translated_port,ha_binding,nat_type,source_translation_address_type,source_translation_fallback_interface,source_translation_fallback_ip_address,source_translation_fallback_ip_type,source_translation_fallback_translated_addresses,source_translation_fallback_type,source_translation_interface,source_translation_ip_address,source_translation_static_bi_directional,source_translation_static_translated_address,source_translation_translated_addresses,source_translation_type,to_interface,category,subcategory,technology,risk,evasive,excessive_bandwidth_use,prone_to_misuse,is_saas,transfers_files,tunnels_other_apps,used_by_malware,has_known_vulnerabilities,pervasive,default_type,parent_app,timeout,tcp_timeout,udp_timeout,tcp_half_closed_timeout,tcp_time_wait_timeout,tunnel_applications,file_type_ident,virus_ident,data_ident,default_port,default_ip_protocol,default_icmp_type,default_icmp_code,ignore_this_end_marker'
2020-04-28 20:48:04,002 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,063 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,063 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,064 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,064 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,064 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,068 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,068 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,069 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,069 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,070 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,070 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,070 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,071 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,071 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,071 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,072 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,072 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,072 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,072 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,072 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,073 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,073 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,073 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,073 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,073 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,074 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,074 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,074 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,074 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,074 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,074 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,075 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,075 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,075 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,075 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,075 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,075 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,075 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,076 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:04,076 - __main__ - INFO - Connecting to Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com'
2020-04-28 20:48:04,080 - __main__ - INFO - Global Object Level: 'usdal1-03pac01-mgt.ip.mrshmc.com'
2020-04-28 20:48:04,080 - __main__ - INFO - Collecting Global Objects from Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com'
2020-04-28 20:48:19,524 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '32371' AddressObject objects
2020-04-28 20:48:22,895 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '1178' AddressGroup objects
2020-04-28 20:48:24,058 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '1' ApplicationObject objects
2020-04-28 20:48:25,255 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '3' ApplicationGroup objects
2020-04-28 20:48:29,607 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '3580' ServiceObject objects
2020-04-28 20:48:31,228 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '140' ServiceGroup objects
2020-04-28 20:48:32,447 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '95' Tag objects
2020-04-28 20:48:33,649 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '0' ApplicationContainer objects
2020-04-28 20:48:34,855 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '4' ApplicationFilter objects
2020-04-28 20:48:34,864 - __main__ - INFO - Collecting Predefined Objects from Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com'
2020-04-28 20:48:46,600 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '3419' Pre-Defined ApplicationObject objects
2020-04-28 20:48:46,600 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '233' Pre-Defined ApplicationContainer objects
2020-04-28 20:48:47,810 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '2' Pre-Defined ServiceObject objects
2020-04-28 20:48:49,018 - __main__ - INFO - Live Device: 'usdal1-03pac01-mgt.ip.mrshmc.com': Found '2' Pre-Defined Tag objects
2020-04-28 20:48:49,021 - __main__ - INFO - Panorama 'global': dbedit create requests '0' Dip objects
2020-04-28 20:48:49,022 - __main__ - INFO - Panorama 'global': dbedit create requests '0' AddressObject objects
2020-04-28 20:48:49,023 - __main__ - INFO - Panorama 'global': dbedit create requests '0' AddressGroup objects
2020-04-28 20:48:49,024 - __main__ - INFO - Panorama 'global': dbedit create requests '0' ApplicationObject objects
2020-04-28 20:48:49,024 - __main__ - INFO - Panorama 'global': dbedit create requests '0' ApplicationGroup objects
2020-04-28 20:48:49,025 - __main__ - INFO - Panorama 'global': dbedit create requests '0' ApplicationFilter objects
2020-04-28 20:48:49,026 - __main__ - INFO - Panorama 'global': dbedit create requests '238' ServiceObject objects
2020-04-28 20:48:49,026 - __main__ - INFO - Panorama 'global': dbedit create requests '0' ServiceGroup objects
2020-04-28 20:48:49,027 - __main__ - INFO - Panorama 'global': dbedit create requests '0' Tag objects
2020-04-28 20:48:49,027 - __main__ - INFO - Panorama 'global': dbedit create requests '0' PreSecurityRule objects
2020-04-28 20:48:49,027 - __main__ - INFO - Panorama 'global': dbedit create requests '0' PreNatRule objects
2020-04-28 20:48:49,028 - __main__ - INFO - Panorama 'global': dbedit create requests '0' PostSecurityRule objects
2020-04-28 20:48:49,030 - __main__ - INFO - Panorama 'global': dbedit create requests '0' PostNatRule objects
2020-04-28 20:48:49,030 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com' dbedit update checking...
2020-04-28 20:48:49,031 - __main__ - INFO - Panorama 'global': dbedit delete requests '0' DeleteObject objects
2020-04-28 20:48:49,031 - __main__ - INFO - Panorama 'global': dbedit delete requests '0' Dip objects
2020-04-28 20:48:49,038 - __main__ - INFO - Panorama 'global': dbedit rename requests '0' RenameObject objects
2020-04-28 20:48:49,046 - __main__ - INFO - Panorama 'global': dbedit create requests '0' Dip objects
2020-04-28 20:48:49,047 - __main__ - INFO - Panorama 'global': dbedit create requests '0' AddressObject objects
2020-04-28 20:48:49,047 - __main__ - INFO - Panorama 'global': dbedit create requests '0' AddressGroup objects
2020-04-28 20:48:49,047 - __main__ - INFO - Panorama 'global': dbedit create requests '0' ApplicationObject objects
2020-04-28 20:48:49,047 - __main__ - INFO - Panorama 'global': dbedit create requests '0' ApplicationGroup objects
2020-04-28 20:48:49,050 - __main__ - INFO - Panorama 'global': dbedit create requests '0' ApplicationFilter objects
2020-04-28 20:48:49,050 - __main__ - INFO - Panorama 'global': dbedit create requests '238' ServiceObject objects
2020-04-28 20:48:49,050 - __main__ - INFO - Panorama 'global': dbedit create requests '0' ServiceGroup objects
2020-04-28 20:48:49,051 - __main__ - INFO - Panorama 'global': dbedit create requests '0' Tag objects
2020-04-28 20:48:49,051 - __main__ - INFO - Panorama 'global': dbedit create requests '0' PreSecurityRule objects
2020-04-28 20:48:49,051 - __main__ - INFO - Panorama 'global': dbedit create requests '0' PreNatRule objects
2020-04-28 20:48:49,051 - __main__ - INFO - Panorama 'global': dbedit create requests '0' PostSecurityRule objects
2020-04-28 20:48:49,052 - __main__ - INFO - Panorama 'global': dbedit create requests '0' PostNatRule objects
2020-04-28 20:48:49,053 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Updating objects, (action 'create')
2020-04-28 20:48:49,053 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': TEST MODE - not creating ServiceObject 'tcp-1000-2000'. TEST!
2020-04-28 20:48:49,054 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-10022'. Already exists! Skipping...
2020-04-28 20:48:49,054 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-10025'. Already exists! Skipping...
2020-04-28 20:48:49,054 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-10051'. Already exists! Skipping...
2020-04-28 20:48:49,054 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-10053'. Already exists! Skipping...
2020-04-28 20:48:49,054 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-10217'. Already exists! Skipping...
2020-04-28 20:48:49,054 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-10218'. Already exists! Skipping...
2020-04-28 20:48:49,054 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1022'. Already exists! Skipping...
2020-04-28 20:48:49,054 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1024-65535'. Already exists! Skipping...
2020-04-28 20:48:49,054 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1025-5000'. Already exists! Skipping...
2020-04-28 20:48:49,055 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1026'. Already exists! Skipping...
2020-04-28 20:48:49,055 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1030'. Already exists! Skipping...
2020-04-28 20:48:49,055 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-10443'. Already exists! Skipping...
2020-04-28 20:48:49,055 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1069'. Already exists! Skipping...
2020-04-28 20:48:49,055 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-11233'. Already exists! Skipping...
2020-04-28 20:48:49,055 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1138'. Already exists! Skipping...
2020-04-28 20:48:49,055 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1200-1205'. Already exists! Skipping...
2020-04-28 20:48:49,056 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-12000'. Already exists! Skipping...
2020-04-28 20:48:49,056 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-12173-12176'. Already exists! Skipping...
2020-04-28 20:48:49,056 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-12233'. Already exists! Skipping...
2020-04-28 20:48:49,056 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1280'. Already exists! Skipping...
2020-04-28 20:48:49,056 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-13000-13025'. Already exists! Skipping...
2020-04-28 20:48:49,056 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-13003-13025'. Already exists! Skipping...
2020-04-28 20:48:49,056 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-14210-14211'. Already exists! Skipping...
2020-04-28 20:48:49,056 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1443'. Already exists! Skipping...
2020-04-28 20:48:49,057 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1452'. Already exists! Skipping...
2020-04-28 20:48:49,057 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-15000'. Already exists! Skipping...
2020-04-28 20:48:49,057 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1521-1530'. Already exists! Skipping...
2020-04-28 20:48:49,057 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1752'. Already exists! Skipping...
2020-04-28 20:48:49,057 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1775'. Already exists! Skipping...
2020-04-28 20:48:49,057 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1779'. Already exists! Skipping...
2020-04-28 20:48:49,057 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1782'. Already exists! Skipping...
2020-04-28 20:48:49,057 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1786'. Already exists! Skipping...
2020-04-28 20:48:49,057 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-1789'. Already exists! Skipping...
2020-04-28 20:48:49,057 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-179'. Already exists! Skipping...
2020-04-28 20:48:49,058 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-17992'. Already exists! Skipping...
2020-04-28 20:48:49,058 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-18003'. Already exists! Skipping...
2020-04-28 20:48:49,058 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-18516'. Already exists! Skipping...
2020-04-28 20:48:49,058 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-19000'. Already exists! Skipping...
2020-04-28 20:48:49,058 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-19750'. Already exists! Skipping...
2020-04-28 20:48:49,058 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-19751'. Already exists! Skipping...
2020-04-28 20:48:49,058 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-20022'. Already exists! Skipping...
2020-04-28 20:48:49,065 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-2022'. Already exists! Skipping...
2020-04-28 20:48:49,065 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': TEST MODE - not creating ServiceObject 'tcp-2040'. TEST!
2020-04-28 20:48:49,066 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-21000'. Already exists! Skipping...
2020-04-28 20:48:49,066 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-2121'. Already exists! Skipping...
2020-04-28 20:48:49,066 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-2195'. Already exists! Skipping...
2020-04-28 20:48:49,067 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-2200'. Already exists! Skipping...
2020-04-28 20:48:49,067 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-2200-2300'. Already exists! Skipping...
2020-04-28 20:48:49,067 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-2202'. Already exists! Skipping...
2020-04-28 20:48:49,068 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-2222'. Already exists! Skipping...
2020-04-28 20:48:49,068 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-22222'. Already exists! Skipping...
2020-04-28 20:48:49,068 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-2233'. Already exists! Skipping...
2020-04-28 20:48:49,068 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-2244'. Already exists! Skipping...
2020-04-28 20:48:49,068 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': TEST MODE - not creating ServiceObject 'tcp-2255'. TEST!
2020-04-28 20:48:49,068 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': TEST MODE - not creating ServiceObject 'tcp-2266'. TEST!
2020-04-28 20:48:49,068 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-2323'. Already exists! Skipping...
2020-04-28 20:48:49,068 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-2443'. Already exists! Skipping...
2020-04-28 20:48:49,068 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-26'. Already exists! Skipping...
2020-04-28 20:48:49,069 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-27'. Already exists! Skipping...
2020-04-28 20:48:49,069 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-27749'. Already exists! Skipping...
2020-04-28 20:48:49,069 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-28'. Already exists! Skipping...
2020-04-28 20:48:49,069 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-29'. Already exists! Skipping...
2020-04-28 20:48:49,069 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-30206'. Already exists! Skipping...
2020-04-28 20:48:49,069 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-3022'. Already exists! Skipping...
2020-04-28 20:48:49,069 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-32111'. Already exists! Skipping...
2020-04-28 20:48:49,069 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-33001'. Already exists! Skipping...
2020-04-28 20:48:49,069 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-3306'. Already exists! Skipping...
2020-04-28 20:48:49,070 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': TEST MODE - not creating ServiceObject 'tcp-333'. TEST!
2020-04-28 20:48:49,070 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-3333'. Already exists! Skipping...
2020-04-28 20:48:49,070 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-3413'. Already exists! Skipping...
2020-04-28 20:48:49,070 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-3456'. Already exists! Skipping...
2020-04-28 20:48:49,070 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-3478'. Already exists! Skipping...
2020-04-28 20:48:49,070 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-36865'. Already exists! Skipping...
2020-04-28 20:48:49,070 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-3690'. Already exists! Skipping...
2020-04-28 20:48:49,070 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-401'. Already exists! Skipping...
2020-04-28 20:48:49,070 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4022'. Already exists! Skipping...
2020-04-28 20:48:49,070 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-40279'. Already exists! Skipping...
2020-04-28 20:48:49,071 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4080'. Already exists! Skipping...
2020-04-28 20:48:49,071 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4228'. Already exists! Skipping...
2020-04-28 20:48:49,071 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-423'. Already exists! Skipping...
2020-04-28 20:48:49,071 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4239'. Already exists! Skipping...
2020-04-28 20:48:49,071 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4244'. Already exists! Skipping...
2020-04-28 20:48:49,071 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4248'. Already exists! Skipping...
